Province,District,Sector,Cell,Village
Western Province,Rusizi,Nzahaha,Rwinzuki,Kabugabo
Western Province,Rusizi,Nzahaha,Rwinzuki,Kibirezi
Western Province,Rusizi,Nzahaha,Rwinzuki,Kiranga
Western Province,Rusizi,Nzahaha,Rwinzuki,Murambi
Western Province,Rusizi,Nzahaha,Rwinzuki,Nyagahinga
Western Province,Rusizi,Nzahaha,Rwinzuki,Peru
Western Province,Rusizi,Rwimbogo,Karenge,Batura
Western Province,Rusizi,Rwimbogo,Karenge,Gatanga
Western Province,Rusizi,Rwimbogo,Karenge,Gishoma
Western Province,Rusizi,Rwimbogo,Karenge,Makambi
Western Province,Rusizi,Rwimbogo,Karenge,Nyabihanga
Western Province,Rusizi,Rwimbogo,Karenge,Ruzeneko
Western Province,Rusizi,Rwimbogo,Muhehwe,Kibare
Western Province,Rusizi,Rwimbogo,Muhehwe,Murama
Western Province,Rusizi,Rwimbogo,Muhehwe,Musigiti
Western Province,Rusizi,Rwimbogo,Muhehwe,Nyarusebeya
Western Province,Rusizi,Rwimbogo,Muhehwe,Renga
Western Province,Rusizi,Rwimbogo,Muhehwe,Rungunga
Western Province,Rusizi,Rwimbogo,Mushaka,Gakombe
Western Province,Rusizi,Rwimbogo,Mushaka,Gatambamo
Western Province,Rusizi,Rwimbogo,Mushaka,Kabajoba
Western Province,Rusizi,Rwimbogo,Mushaka,Kamabuye
Western Province,Rusizi,Rwimbogo,Mushaka,Nyagashora
Western Province,Rusizi,Rwimbogo,Rubugu,Gatare
Western Province,Rusizi,Rwimbogo,Rubugu,Ntenyi
Western Province,Rusizi,Rwimbogo,Rubugu,Nyange
Western Province,Rusizi,Rwimbogo,Rubugu,Rukombe
Western Province,Rusizi,Rwimbogo,Ruganda,Cyunguriro
Western Province,Rusizi,Rwimbogo,Ruganda,Musumba
Western Province,Rusizi,Rwimbogo,Ruganda,Rubamba
Western Province,Rusizi,Rwimbogo,Ruganda,Rubuye
Western Province,Rusizi,Rwimbogo,Ruganda,Ruhinga
Western Province,Rutsiro,Boneza,Bushaka,Bikono
Western Province,Rutsiro,Boneza,Bushaka,Bugarura
Western Province,Rutsiro,Boneza,Bushaka,Gaseke
Western Province,Rutsiro,Boneza,Bushaka,Kabirizi
Western Province,Rutsiro,Boneza,Bushaka,Kinunu
Western Province,Rutsiro,Boneza,Bushaka,Muramba
Western Province,Rutsiro,Boneza,Bushaka,Rutagara
Western Province,Rutsiro,Boneza,Bushaka,Rwimbogo
Western Province,Rutsiro,Boneza,Kabihogo,Buhonongo
Western Province,Rutsiro,Boneza,Kabihogo,Bweramana
Western Province,Rutsiro,Boneza,Kabihogo,Gashoko
Western Province,Rutsiro,Boneza,Kabihogo,Kamuyaga
Western Province,Rutsiro,Boneza,Kabihogo,Rugamba
Western Province,Rutsiro,Boneza,Kabihogo,Rwabisururu
Western Province,Rutsiro,Boneza,Nkira,Gisiza
Western Province,Rutsiro,Boneza,Nkira,Gisoro
Western Province,Rutsiro,Boneza,Nkira,Kabuga
Western Province,Rutsiro,Boneza,Nkira,Karukamba
Western Province,Rutsiro,Boneza,Nkira,Kigarama
Western Province,Rutsiro,Boneza,Nkira,Munanira
Western Province,Rutsiro,Boneza,Nkira,Murambi
Western Province,Rutsiro,Boneza,Remera,Bigabiro
Western Province,Rutsiro,Boneza,Remera,Buhoro
Western Province,Rutsiro,Boneza,Remera,Kaganza
Western Province,Rutsiro,Boneza,Remera,Kamuzigura
Western Province,Rutsiro,Boneza,Remera,Kinunga
Western Province,Rutsiro,Boneza,Remera,Muyange
Western Province,Rutsiro,Boneza,Remera,Rusororo
Western Province,Rutsiro,Gihango,Bugina,Gishushu
Western Province,Rutsiro,Gihango,Bugina,Gitarama
Western Province,Rutsiro,Gihango,Bugina,Kagarama
Western Province,Rutsiro,Gihango,Bugina,Karambi
Western Province,Rutsiro,Gihango,Congo-nil,Kandahura
Western Province,Rutsiro,Gihango,Congo-nil,Kindoyi
Western Province,Rutsiro,Gihango,Congo-nil,Mukebera
Western Province,Rutsiro,Gihango,Congo-nil,Nduba
Western Province,Rutsiro,Gihango,Congo-nil,Nkwiro
Western Province,Rutsiro,Gihango,Mataba,Butare
Western Province,Rutsiro,Gihango,Mataba,Kabeza
Western Province,Rutsiro,Gihango,Mataba,Kamutambiro
Western Province,Rutsiro,Gihango,Mataba,Muyange
Western Province,Rutsiro,Gihango,Mataba,Nganzo
Western Province,Rutsiro,Gihango,Mataba,Terimbere
Western Province,Rutsiro,Gihango,Murambi,Gashihe
Western Province,Rutsiro,Gihango,Murambi,Gatomvu
Western Province,Rutsiro,Gihango,Murambi,Karugaju
Western Province,Rutsiro,Gihango,Murambi,Muhora
Western Province,Rutsiro,Gihango,Murambi,Nyagahinga
Western Province,Rutsiro,Gihango,Ruhingo,Gasharu
Western Province,Rutsiro,Gihango,Ruhingo,Kabuga
Western Province,Rutsiro,Gihango,Ruhingo,Nyagahinga
Western Province,Rutsiro,Gihango,Shyembe,Gisunzu
Western Province,Rutsiro,Gihango,Shyembe,Karambo
Western Province,Rutsiro,Gihango,Shyembe,Karongi
Western Province,Rutsiro,Gihango,Shyembe,Rugote
Western Province,Rutsiro,Gihango,Shyembe,Rwamiyaga
Western Province,Rutsiro,Gihango,Shyembe,Shyembe
Western Province,Rutsiro,Gihango,Teba,Bweramana
Western Province,Rutsiro,Gihango,Teba,Gasave
Western Province,Rutsiro,Gihango,Teba,Gateja
Western Province,Rutsiro,Gihango,Teba,Kanembwe
Western Province,Rutsiro,Gihango,Teba,Rasaniro
Western Province,Rutsiro,Kigeyo,Buhindure,Burambo
Western Province,Rutsiro,Kigeyo,Buhindure,Bushaka
Western Province,Rutsiro,Kigeyo,Buhindure,Gacaca
Western Province,Rutsiro,Kigeyo,Buhindure,Gaharawe
Western Province,Rutsiro,Kigeyo,Buhindure,Gisiza
Western Province,Rutsiro,Kigeyo,Buhindure,Nkamba
Western Province,Rutsiro,Kigeyo,Buhindure,Nkomero
Western Province,Rutsiro,Kigeyo,Buhindure,Nturo
Western Province,Rutsiro,Kigeyo,Nkora,Buhimba
Western Province,Rutsiro,Kigeyo,Nkora,Gahotora
Western Province,Rutsiro,Kigeyo,Nkora,Gasagara
Western Province,Rutsiro,Kigeyo,Nkora,Gasereganya
Western Province,Rutsiro,Kigeyo,Nkora,Humiro
Western Province,Rutsiro,Kigeyo,Nkora,Kabashyembe
Western Province,Rutsiro,Kigeyo,Nkora,Kanyirahweza
Western Province,Rutsiro,Kigeyo,Nkora,Karambi
Western Province,Rutsiro,Kigeyo,Nkora,Kigugu
Western Province,Rutsiro,Kigeyo,Nkora,Muhora
Western Province,Rutsiro,Kigeyo,Nkora,Rukundo
Western Province,Rutsiro,Kigeyo,Nyagahinika,Bukungu
Western Province,Rutsiro,Kigeyo,Nyagahinika,Kampi
Western Province,Rutsiro,Kigeyo,Nyagahinika,Nteko
Western Province,Rutsiro,Kigeyo,Nyagahinika,Nyarusuku
Western Province,Rutsiro,Kigeyo,Nyagahinika,Rugabi
Western Province,Rutsiro,Kigeyo,Nyagahinika,Rukombe
Western Province,Rutsiro,Kigeyo,Nyagahinika,Rupango
Western Province,Rutsiro,Kigeyo,Nyagahinika,Rusisiro
Western Province,Rutsiro,Kigeyo,Nyagahinika,Ruvumu
Western Province,Rutsiro,Kigeyo,Rukaragata,Gahunga
Western Province,Rutsiro,Kigeyo,Rukaragata,Gasenyi
Western Province,Rutsiro,Kigeyo,Rukaragata,Kagondero
Western Province,Rutsiro,Kigeyo,Rukaragata,Kamina
Western Province,Rutsiro,Kigeyo,Rukaragata,Kinihira
Western Province,Rutsiro,Kigeyo,Rukaragata,Murambi
Western Province,Rutsiro,Kigeyo,Rukaragata,Nganzo
Western Province,Rutsiro,Kigeyo,Rukaragata,Rwambeho
Western Province,Rutsiro,Kigeyo,Rukaragata,Rwamiyaga
Western Province,Rutsiro,Kigeyo,Rukaragata,Tagaza
Western Province,Rutsiro,Kivumu,Bunyoni,Bureke
Western Province,Rutsiro,Kivumu,Bunyoni,Gashinga
Western Province,Rutsiro,Kivumu,Bunyoni,Gihari
Western Province,Rutsiro,Kivumu,Bunyoni,Gitwa
Western Province,Rutsiro,Kivumu,Bunyoni,Kabigabiro
Western Province,Rutsiro,Kivumu,Bunyoni,Kanyempanga
Western Province,Rutsiro,Kivumu,Bunyoni,Nyarubuye
Western Province,Rutsiro,Kivumu,Bunyunju,Cyivugiza
Western Province,Rutsiro,Kivumu,Bunyunju,Kamabuye
Western Province,Rutsiro,Kivumu,Bunyunju,Karungu
Western Province,Rutsiro,Kivumu,Bunyunju,Mpinga
Western Province,Rutsiro,Kivumu,Bunyunju,Rwamvura
Western Province,Rutsiro,Kivumu,Bunyunju,Tarafiporo
Western Province,Rutsiro,Kivumu,Kabere,Burambo
Western Province,Rutsiro,Kivumu,Kabere,Burango
Western Province,Rutsiro,Kivumu,Kabere,Cyato
Western Province,Rutsiro,Kivumu,Kabere,Kabitara
Western Province,Rutsiro,Kivumu,Kabere,Kabusagara
Western Province,Rutsiro,Kivumu,Kabere,Kagera
Western Province,Rutsiro,Kivumu,Kabere,Mushubati
Western Province,Rutsiro,Kivumu,Kabujenje,Bitare
Western Province,Rutsiro,Kivumu,Kabujenje,Buhogo
Western Province,Rutsiro,Kivumu,Kabujenje,Kabagwe
Western Province,Rutsiro,Kivumu,Kabujenje,Kabuye
Western Province,Rutsiro,Kivumu,Kabujenje,Kanyamatembe
Western Province,Rutsiro,Kivumu,Kabujenje,Rurembo
Western Province,Rutsiro,Kivumu,Kabujenje,Rusisiro
Western Province,Rutsiro,Kivumu,Kabujenje,Rutambi
Western Province,Rutsiro,Kivumu,Kabujenje,Tarasi
Western Province,Rutsiro,Kivumu,Karambi,Bukiro
Western Province,Rutsiro,Kivumu,Karambi,Bukumba
Western Province,Rutsiro,Kivumu,Karambi,Buroha
Western Province,Rutsiro,Kivumu,Karambi,Bushamba
Western Province,Rutsiro,Kivumu,Karambi,Gateko
Western Province,Rutsiro,Kivumu,Karambi,Kabuga
Western Province,Rutsiro,Kivumu,Karambi,Nyundo
Western Province,Rutsiro,Kivumu,Karambi,Rusumo
Western Province,Rutsiro,Kivumu,Nganzo,Bubira
Western Province,Rutsiro,Kivumu,Nganzo,Bugarishya
Western Province,Rutsiro,Kivumu,Nganzo,Kamwimba
Western Province,Rutsiro,Kivumu,Nganzo,Muramba
Western Province,Rutsiro,Kivumu,Nganzo,Nyabiti
Western Province,Rutsiro,Kivumu,Nganzo,Remera
Western Province,Rutsiro,Kivumu,Nganzo,Rwinyoni
Western Province,Rutsiro,Kivumu,Nganzo,Tawuni
Western Province,Rutsiro,Manihira,Haniro,Bitabaro
Western Province,Rutsiro,Manihira,Haniro,Gisunzu
Western Province,Rutsiro,Manihira,Haniro,Gitwe
Western Province,Rutsiro,Manihira,Haniro,Kaziramihunda
Western Province,Rutsiro,Manihira,Haniro,Kivumu
Western Province,Rutsiro,Manihira,Haniro,Mifu
Western Province,Rutsiro,Manihira,Haniro,Rukondo
Western Province,Rutsiro,Manihira,Haniro,Runaba
Western Province,Rutsiro,Manihira,Muyira,Birambo
Western Province,Rutsiro,Manihira,Muyira,Kagarama
Western Province,Rutsiro,Manihira,Muyira,Kamishunguro
Western Province,Rutsiro,Manihira,Muyira,Kanama
Western Province,Rutsiro,Manihira,Muyira,Kimpongo
Western Province,Rutsiro,Manihira,Muyira,Mujebeshi
Western Province,Rutsiro,Manihira,Muyira,Muyira
Western Province,Rutsiro,Manihira,Muyira,Nyakarambi
Western Province,Rutsiro,Manihira,Muyira,Rufungo
Western Province,Rutsiro,Manihira,Muyira,Rutangaza
Western Province,Rutsiro,Manihira,Muyira,Rutare
Western Province,Rutsiro,Manihira,Tangabo,Kabeza
Western Province,Rutsiro,Manihira,Tangabo,Kadehero
Western Province,Rutsiro,Manihira,Tangabo,Kanama
Western Province,Rutsiro,Manihira,Tangabo,Karambo
Western Province,Rutsiro,Manihira,Tangabo,Munini
Western Province,Rutsiro,Manihira,Tangabo,Nyarushogwe
Western Province,Rutsiro,Manihira,Tangabo,Rugano
Western Province,Rutsiro,Mukura,Kabuga,Kabahigi
Western Province,Rutsiro,Mukura,Kabuga,Karambo Ya 1
Western Province,Rutsiro,Mukura,Kabuga,Miraramo
Western Province,Rutsiro,Mukura,Kabuga,Sanzare
Western Province,Rutsiro,Mukura,Kagano,Cyabatsinga
Western Province,Rutsiro,Mukura,Kagano,Gakeri
Western Province,Rutsiro,Mukura,Kagano,Kabacuzi
Western Province,Rutsiro,Mukura,Kagano,Kagano
Western Province,Rutsiro,Mukura,Kagano,Kamonyi
Western Province,Rutsiro,Mukura,Kagano,Kazizi
Western Province,Rutsiro,Mukura,Kagano,Kibavu
Western Province,Rutsiro,Mukura,Kagano,Kiriba
Western Province,Rutsiro,Mukura,Kagano,Ntobo
Western Province,Rutsiro,Mukura,Kagano,Nyaburama
Western Province,Rutsiro,Mukura,Kagano,Rugomero
